HITId	WorkerId	Input.src	Input.trg	Input.item	hit	sys_id	rid	type	sid	score	time
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	23	SYSTEM	211	-2.54751334633813	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	24	SYSTEM	672	0.847953848427301	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	25	REF	594	0.704483403578057	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	26	SYSTEM	103	0.800130366810886	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	27	BAD_REF	648	0.752306885194472	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	28	REF	138	0.847953848427301	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	29	REPEAT	446	0.800130366810886	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	30	BAD_REF	688	0.130601624181082	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	31	SYSTEM	508	0.465365995495984	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	32	SYSTEM	277	-0.873691489763623	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	33	SYSTEM	1051	-1.59104371400984	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	34	SYSTEM	446	0.800130366810886	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	35	SYSTEM	784	0.465365995495984	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	36	BAD_REF	64	-1.49539675077701	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	37	REPEAT	161	-0.491103636832307	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	38	SYSTEM	594	0.0827781425646678	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	39	REF	293	0.0827781425646678	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	40	SYSTEM	550	0.465365995495984	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	41	SYSTEM	896	-0.10851578390099	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	42	SYSTEM	767	-0.395456673599478	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	43	REPEAT	70	-0.969338452996452	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	44	SYSTEM	448	-0.204162747133819	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	45	SYSTEM	443	-1.01716193461287	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	46	SYSTEM	188	-0.156339265517405	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	47	SYSTEM	138	0.513189477112399	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	48	REF	567	0.800130366810886	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	49	SYSTEM	451	0.800130366810886	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	50	SYSTEM	890	0.800130366810886	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	51	SYSTEM	98	0.465365995495984	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	52	SYSTEM	182	-0.156339265517405	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	53	BAD_REF	386	-0.491103636832307	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	54	SYSTEM	673	0.656659921961642	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	55	SYSTEM	96	0.274072069030326	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	56	SYSTEM	331	0.800130366810886	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	57	SYSTEM	411	0.800130366810886	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	58	SYSTEM	867	0.800130366810886	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	59	SYSTEM	467	0.800130366810886	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	60	SYSTEM	1034	-0.204162747133819	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	61	BAD_REF	411	-0.443280155215892	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	62	SYSTEM	262	-1.4475732691606	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	63	REPEAT	110	0.847953848427301	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	64	SYSTEM	438	0.847953848427301	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	65	SYSTEM	648	0.800130366810886	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	66	SYSTEM	1012	-2.16492549340682	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	67	BAD_REF	111	0.800130366810886	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	68	SYSTEM	536	0.800130366810886	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	69	REF	451	0.847953848427301	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	70	SYSTEM	816	-2.16492549340682	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	71	SYSTEM	232	0.800130366810886	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	72	BAD_REF	297	0.369719032263155	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	73	REF	784	0.800130366810886	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	74	SYSTEM	408	0.800130366810886	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	75	SYSTEM	251	0.847953848427301	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	76	SYSTEM	1022	0.800130366810886	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	77	SYSTEM	15	0.0349546609482533	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	78	SYSTEM	518	0.321895550646741	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	79	REPEAT	550	0.41754251387957	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	80	SYSTEM	688	-0.0128688206681613	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	81	SYSTEM	517	0.800130366810886	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	82	BAD_REF	999	-0.204162747133819	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	83	REF	666	0.178425105797497	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	84	SYSTEM	16	-0.299809710366649	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	85	SYSTEM	111	-1.1128088978457	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	86	SYSTEM	113	-0.443280155215892	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	87	REPEAT	1051	-1.59104371400984	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	88	SYSTEM	567	-0.0128688206681613	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	89	SYSTEM	713	0.800130366810886	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	90	REPEAT	211	-2.26057245663965	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	91	SYSTEM	661	0.321895550646741	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	92	SYSTEM	666	-0.156339265517405	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	93	SYSTEM	350	0.130601624181082	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	94	SYSTEM	70	0.0827781425646678	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	95	REPEAT	673	0.800130366810886	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	96	SYSTEM	161	-1.30410282431135	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	97	SYSTEM	293	0.274072069030326	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	98	REF	632	0.847953848427301	911
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	0	all	99	SYSTEM	529	0.847953848427301	911
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	0	SYSTEM	701	-0.873691489763623	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	1	SYSTEM	799	-2.02145504855757	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	2	SYSTEM	326	0.800130366810886	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	3	SYSTEM	221	0.130601624181082	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	4	SYSTEM	168	0.800130366810886	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	5	SYSTEM	880	-0.156339265517405	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	6	SYSTEM	1045	0.0827781425646678	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	7	SYSTEM	432	0.513189477112399	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	8	SYSTEM	917	0.800130366810886	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	9	REPEAT	686	0.800130366810886	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	10	SYSTEM	614	0.800130366810886	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	11	SYSTEM	57	0.800130366810886	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	12	SYSTEM	872	0.800130366810886	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	13	REF	245	0.800130366810886	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	14	SYSTEM	210	-0.204162747133819	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	15	SYSTEM	853	0.130601624181082	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	16	SYSTEM	252	0.800130366810886	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	17	SYSTEM	971	-0.347633191983063	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	18	REF	1045	0.130601624181082	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	19	SYSTEM	279	-0.969338452996452	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	20	SYSTEM	849	-1.1128088978457	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	21	SYSTEM	357	0.847953848427301	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	22	SYSTEM	887	-1.35192630592777	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	23	SYSTEM	706	-0.969338452996452	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	24	SYSTEM	755	-2.21274897502323	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	25	BAD_REF	887	-1.25627934269494	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	26	SYSTEM	465	-0.0128688206681613	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	27	SYSTEM	847	-0.10851578390099	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	28	BAD_REF	695	-3.88657083159774	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	29	SYSTEM	948	-0.586750600065136	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	30	REPEAT	659	-0.395456673599478	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	31	REPEAT	1000	0.800130366810886	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	32	SYSTEM	861	-0.299809710366649	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	33	REPEAT	25	-0.251986228750234	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	34	BAD_REF	20	-0.825868008147209	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	35	SYSTEM	141	-0.921514971380038	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	36	SYSTEM	735	-0.347633191983063	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	37	SYSTEM	686	0.656659921961642	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	38	SYSTEM	413	0.656659921961642	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	39	SYSTEM	314	0.847953848427301	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	40	SYSTEM	957	0.800130366810886	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	41	SYSTEM	20	0.369719032263155	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	42	SYSTEM	1036	0.226248587413911	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	43	SYSTEM	25	0.0827781425646678	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	44	SYSTEM	405	0.800130366810886	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	45	REF	725	0.800130366810886	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	46	SYSTEM	659	0.130601624181082	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	47	BAD_REF	701	0.178425105797497	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	48	SYSTEM	66	0.847953848427301	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	49	SYSTEM	87	0.847953848427301	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	50	REPEAT	185	0.800130366810886	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	51	SYSTEM	318	0.800130366810886	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	52	REPEAT	847	-0.921514971380038	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	53	SYSTEM	425	0.800130366810886	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	54	SYSTEM	401	-0.538927118448721	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	55	SYSTEM	658	0.847953848427301	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	56	SYSTEM	23	0.321895550646741	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	57	REPEAT	760	0.178425105797497	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	58	SYSTEM	490	0.0349546609482533	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	59	REPEAT	314	0.0349546609482533	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	60	SYSTEM	760	0.800130366810886	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	61	SYSTEM	455	0.800130366810886	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	62	SYSTEM	185	0.321895550646741	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	63	SYSTEM	1000	0.800130366810886	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	64	SYSTEM	515	0.41754251387957	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	65	SYSTEM	725	0.130601624181082	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	66	SYSTEM	47	-0.873691489763623	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	67	REPEAT	476	-2.78663075442021	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	68	SYSTEM	369	-3.69527690513208	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	69	SYSTEM	381	-3.69527690513208	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	70	BAD_REF	318	0.800130366810886	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	71	SYSTEM	476	0.800130366810886	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	72	BAD_REF	252	0.178425105797497	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	73	SYSTEM	245	0.847953848427301	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	74	SYSTEM	854	-0.0606923022845758	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	75	REF	381	0.800130366810886	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	76	SYSTEM	287	0.369719032263155	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	77	REF	141	-1.06498541622928	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	78	REPEAT	413	-1.06498541622928	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	79	SYSTEM	1039	-0.873691489763623	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	80	SYSTEM	695	-1.87798460370833	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	81	BAD_REF	715	-0.73022104491438	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	82	SYSTEM	798	-2.1171020117904	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	83	SYSTEM	118	0.0349546609482533	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	84	REF	66	0.800130366810886	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	85	SYSTEM	163	-0.873691489763623	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	86	REF	798	0.800130366810886	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	87	BAD_REF	349	0.226248587413911	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	88	REF	957	0.800130366810886	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	89	SYSTEM	220	-1.92580808532474	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	90	SYSTEM	715	0.800130366810886	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	91	BAD_REF	57	-1.16063237946211	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	92	SYSTEM	385	-0.10851578390099	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	93	SYSTEM	983	0.847953848427301	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	94	SYSTEM	349	0.800130366810886	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	95	SYSTEM	422	-1.87798460370833	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	96	BAD_REF	971	-1.7823376404755	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	97	SYSTEM	864	0.800130366810886	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	98	REF	465	0.847953848427301	1008
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1	all	99	REF	1039	0.847953848427301	1008
3OB6JN3A9QL4Z691XFEJ2M7EEE7RMG	F0001	en	es	ad	2	all	0	SYSTEM	160	0.0349546609482533	787
3OB6JN3A9QL4Z691XFEJ2M7EEE7RMG	F0001	en	es	ad	2	all	1	SYSTEM	209	0.800130366810886	787
3OB6JN3A9QL4Z691XFEJ2M7EEE7RMG	F0001	en	es	ad	2	all	2	SYSTEM	46	0.465365995495984	787
3OB6JN3A9QL4Z691XFEJ2M7EEE7RMG	F0001	en	es	ad	2	all	3	BAD_REF	1029	-0.204162747133819	787
3OB6JN3A9QL4Z691XFEJ2M7EEE7RMG	F0001	en	es	ad	2	all	4	SYSTEM	289	-1.1128088978457	787
3OB6JN3A9QL4Z691XFEJ2M7EEE7RMG	F0001	en	es	ad	2	all	5	SYSTEM	316	0.800130366810886	787
3OB6JN3A9QL4Z691XFEJ2M7EEE7RMG	F0001	en	es	ad	2	all	6	SYSTEM	1029	-0.491103636832307	787
3OB6JN3A9QL4Z691XFEJ2M7EEE7RMG	F0001	en	es	ad	2	all	7	REPEAT	866	-0.347633191983063	787
3OB6JN3A9QL4Z691XFEJ2M7EEE7RMG	F0001	en	es	ad	2	all	8	REPEAT	130	-0.395456673599478	787
3OB6JN3A9QL4Z691XFEJ2M7EEE7RMG	F0001	en	es	ad	2	all	9	REF	842	0.800130366810886	787
3OB6JN3A9QL4Z691XFEJ2M7EEE7RMG	F0001	en	es	ad	2	all	10	REPEAT	676	0.800130366810886	787
3OB6JN3A9QL4Z691XFEJ2M7EEE7RMG	F0001	en	es	ad	2	all	11	SYSTEM	300	0.847953848427301	787
3OB6JN3A9QL4Z691XFEJ2M7EEE7RMG	F0001	en	es	ad	2	all	12	SYSTEM	973	0.800130366810886	787
3OB6JN3A9QL4Z691XFEJ2M7EEE7RMG	F0001	en	es	ad	2	all	13	SYSTEM	423	-1.4475732691606	787
3OB6JN3A9QL4Z691XFEJ2M7EEE7RMG	F0001	en	es	ad	2	all	14	SYSTEM	587	-3.36051253381718	787
3OB6JN3A9QL4Z691XFEJ2M7EEE7RMG	F0001	en	es	ad	2	all	15	SYSTEM	272	-0.586750600065136	787
3OB6JN3A9QL4Z691XFEJ2M7EEE7RMG	F0001	en	es	ad	2	all	16	SYSTEM	142	-0.63457408168155	787
3OB6JN3A9QL4Z691XFEJ2M7EEE7RMG	F0001	en	es	ad	2	all	17	SYSTEM	844	-0.491103636832307	787
3OB6JN3A9QL4Z691XFEJ2M7EEE7RMG	F0001	en	es	ad	2	all	18	SYSTEM	215	-1.54322023239343	787
3OB6JN3A9QL4Z691XFEJ2M7EEE7RMG	F0001	en	es	ad	2	all	19	SYSTEM	908	-0.491103636832307	787
3OB6JN3A9QL4Z691XFEJ2M7EEE7RMG	F0001	en	es	ad	2	all	20	REF	1038	0.847953848427301	787
3OB6JN3A9QL4Z691XFEJ2M7EEE7RMG	F0001	en	es	ad	2	all	21	REF	793	0.800130366810886	787
3OB6JN3A9QL4Z691XFEJ2M7EEE7RMG	F0001	en	es	ad	2	all	22	SYSTEM	765	-0.538927118448721	787
3OB6JN3A9QL4Z691XFEJ2M7EEE7RMG	F0001	en	es	ad	2	all	23	SYSTEM	420	-1.39974978754418	787
3OB6JN3A9QL4Z691XFEJ2M7EEE7RMG	F0001	en	es	ad	2	all	24	REPEAT	244	-0.825868008147209	787
3OB6JN3A9QL4Z691XFEJ2M7EEE7RMG	F0001	en	es	ad	2	all	25	SYSTEM	979	-0.682397563297965	787
3OB6JN3A9QL4Z691XFEJ2M7EEE7RMG	F0001	en	es	ad	2	all	26	SYSTEM	41	0.513189477112399	787
3OB6JN3A9QL4Z691XFEJ2M7EEE7RMG	F0001	en	es	ad	2	all	27	SYSTEM	313	-0.586750600065136	787
3OB6JN3A9QL4Z691XFEJ2M7EEE7RMG	F0001	en	es	ad	2	all	28	BAD_REF	452	0.752306885194472	787
3OB6JN3A9QL4Z691XFEJ2M7EEE7RMG	F0001	en	es	ad	2	all	29	SYSTEM	456	0.321895550646741	787
3OB6JN3A9QL4Z691XFEJ2M7EEE7RMG	F0001	en	es	ad	2	all	30	BAD_REF	41	0.274072069030326	787
3OB6JN3A9QL4Z691XFEJ2M7EEE7RMG	F0001	en	es	ad	2	all	31	REF	313	0.847953848427301	787
